SWN Append,KEYWORD,L,S,ADJ DEG,X,Z,QUADRANT,Sextant,Sector,Design ID (WindChill)
es9-dt233,DRIFT,0.258400373,1047.33635,98.17066713,87.4393477,-608.9953934,NW,9,9,
es9-cm230,MULTIPOLE,0,1050.06243,98.42351952,90.08941307,-608.3561885,NW,9,9,
es9-dv230,MULTIPOLE,0,1050.06243,98.42351952,90.08941307,-608.3561885,NW,9,9,
es9-cm230,SBEND,2.726077105,1050.06243,98.42351952,90.08941307,-608.3561885,NW,9,9,
es9-dv230,SBEND,2.726077105,1050.06243,98.42351952,90.08941307,-608.3561885,NW,9,9,
es9-dt229.1,DRIFT,0.5,1050.56243,98.4698963,90.57485777,-608.2364244,NW,9,9,
es9-sx229.1,SEXTUPOLE,0.24,1050.80243,98.49215967,90.80787123,-608.1789376,NW,9,9,
es9-dt229.2,DRIFT,0.104,1050.90643,98.50180764,90.90884373,-608.1540267,NW,9,9,
es9-sx229.2,SEXTUPOLE,0.24,1051.14643,98.52407334,91.14185719,-608.0965399,NW,9,9,
es9-dt229.3,DRIFT,0.156,1051.30243,98.53854691,91.29331594,-608.0591735,NW,9,9,
es9-q228,QUADRUPOLE,0.5,1051.67743,98.57334194,91.65739947,-607.9693504,NW,9,9,
es9-dt228.1,DRIFT,0.064,1051.86643,98.59088011,91.84089756,-607.9240796,NW,9,9,
es9-ks228,HKICKER,0.2,1052.06643,98.60944011,92.03507545,-607.876174,NW,9,9,
es9-cm228,MULTIPOLE,0,1052.36064,98.63674537,92.32072683,-607.8057009,NW,9,9,
es9-dt228.2,MULTIPOLE,0,1052.36064,98.63674537,92.32072683,-607.8057009,NW,9,9,
es9-cm228,DRIFT,0.294216192,1052.36064,98.63674537,92.32072683,-607.8057009,NW,9,9,
es9-dt228.2,DRIFT,0.294216192,1052.36064,98.63674537,92.32072683,-607.8057009,NW,9,9,
es9-cm225.1,MULTIPOLE,0,1055.08672,98.8897364,94.96400492,-607.1389847,NW,9,9,
es9-dv225,MULTIPOLE,0,1055.08672,98.8897364,94.96400492,-607.1389847,NW,9,9,
es9-cm225.1,SBEND,2.726077105,1055.08672,98.8897364,94.96400492,-607.1389847,NW,9,9,
es9-dv225,SBEND,2.726077105,1055.08672,98.8897364,94.96400492,-607.1389847,NW,9,9,
es9-cm225.2,MULTIPOLE,0,1055.34512,98.91371619,95.2142262,-607.0744862,NW,9,9,
es9-dt225,MULTIPOLE,0,1055.34512,98.91371619,95.2142262,-607.0744862,NW,9,9,
es9-cm225.2,DRIFT,0.258400373,1055.34512,98.91371619,95.2142262,-607.0744862,NW,9,9,
es9-dt225,DRIFT,0.258400373,1055.34512,98.91371619,95.2142262,-607.0744862,NW,9,9,
es9-cm224.1,MULTIPOLE,0,1056.23652,98.99644027,96.07703153,-606.8505199,NW,9,9,
es9-dv224,MULTIPOLE,0,1056.23652,98.99644027,96.07703153,-606.8505199,NW,9,9,
es9-cm224.1,SBEND,0.891400429,1056.23652,98.99644027,96.07703153,-606.8505199,NW,9,9,
es9-dv224,SBEND,0.891400429,1056.23652,98.99644027,96.07703153,-606.8505199,NW,9,9,
es9-cm224.2,MULTIPOLE,0,1056.49492,99.02042083,96.32703215,-606.7851712,NW,9,9,
es9-dt224,MULTIPOLE,0,1056.49492,99.02042083,96.32703215,-606.7851712,NW,9,9,
es9-cm224.2,DRIFT,0.258400373,1056.49492,99.02042083,96.32703215,-606.7851712,NW,9,9,
es9-dt224,DRIFT,0.258400373,1056.49492,99.02042083,96.32703215,-606.7851712,NW,9,9,
es9-cm221,MULTIPOLE,0,1059.221,99.27340193,98.96086276,-606.0820597,NW,9,9,
es9-dv221,MULTIPOLE,0,1059.221,99.27340193,98.96086276,-606.0820597,NW,9,9,
es9-cm221,SBEND,2.726077105,1059.221,99.27340193,98.96086276,-606.0820597,NW,9,9,
es9-dv221,SBEND,2.726077105,1059.221,99.27340193,98.96086276,-606.0820597,NW,9,9,
es9-dt220.1,DRIFT,0.507,1059.728,99.320452,99.45002258,-605.9487493,NW,9,9,
es9-sx220,SEXTUPOLE,0.57,1060.298,99.3733581,99.99996557,-605.7988737,NW,9,9,
es9-dt220.2,DRIFT,0.163,1060.461,99.38848924,100.15723,-605.7560145,NW,9,9,
es9-q219,QUADRUPOLE,0.5,1060.836,99.42330325,100.5190346,-605.6574121,NW,9,9,
es9-dt219,DRIFT,0.064,1061.025,99.44085115,100.7013841,-605.6077165,NW,9,9,
es9-ks219,VKICKER,0.2,1061.225,99.45942155,100.8943465,-605.5551286,NW,9,9,
es9-cm218,MULTIPOLE,0,1061.51922,99.48674232,101.1782099,-605.4777674,NW,9,9,
es9-dt218,MULTIPOLE,0,1061.51922,99.48674232,101.1782099,-605.4777674,NW,9,9,
es9-cm218,DRIFT,0.294216192,1061.51922,99.48674232,101.1782099,-605.4777674,NW,9,9,
es9-dt218,DRIFT,0.294216192,1061.51922,99.48674232,101.1782099,-605.4777674,NW,9,9,
es9-cm216,MULTIPOLE,0,1064.24529,99.7398764,103.8045899,-604.747317,NW,9,9,
es9-dv216,MULTIPOLE,0,1064.24529,99.7398764,103.8045899,-604.747317,NW,9,9,
es9-cm216,SBEND,2.726077105,1064.24529,99.7398764,103.8045899,-604.747317,NW,9,9,
es9-dv216,SBEND,2.726077105,1064.24529,99.7398764,103.8045899,-604.747317,NW,9,9,
es9-cm215.1,MULTIPOLE,0,1064.50369,99.76386968,104.053178,-604.6767855,NW,9,9,
es9-dt215,MULTIPOLE,0,1064.50369,99.76386968,104.053178,-604.6767855,NW,9,9,
es9-cm215.1,DRIFT,0.258400373,1064.50369,99.76386968,104.053178,-604.6767855,NW,9,9,
es9-dt215,DRIFT,0.258400373,1064.50369,99.76386968,104.053178,-604.6767855,NW,9,9,
es9-cm215.2,MULTIPOLE,0,1065.39509,99.84664041,104.9103142,-604.4320172,NW,9,9,
es9-dv215,MULTIPOLE,0,1065.39509,99.84664041,104.9103142,-604.4320172,NW,9,9,
es9-cm215.2,SBEND,0.891400429,1065.39509,99.84664041,104.9103142,-604.4320172,NW,9,9,
es9-dv215,SBEND,0.891400429,1065.39509,99.84664041,104.9103142,-604.4320172,NW,9,9,
es9-cm214,MULTIPOLE,0,1065.65349,99.87063453,105.1586612,-604.3606413,NW,9,9,
es9-dt214,MULTIPOLE,0,1065.65349,99.87063453,105.1586612,-604.3606413,NW,9,9,
es9-cm214,DRIFT,0.258400373,1065.65349,99.87063453,105.1586612,-604.3606413,NW,9,9,
es9-dt214,DRIFT,0.258400373,1065.65349,99.87063453,105.1586612,-604.3606413,NW,9,9,
es9-cm212,MULTIPOLE,0,1068.37957,100.1237579,107.7747162,-603.5940346,NW,9,9,
es9-dv212,MULTIPOLE,0,1068.37957,100.1237579,107.7747162,-603.5940346,NW,9,9,
es9-cm212,SBEND,2.726077105,1068.37957,100.1237579,107.7747162,-603.5940346,NW,9,9,
es9-dv212,SBEND,2.726077105,1068.37957,100.1237579,107.7747162,-603.5940346,NW,9,9,
es9-dt211.1,DRIFT,0.5,1068.87957,100.1701845,108.2538015,-603.4509359,NW,9,9,
es9-sx211.1,SEXTUPOLE,0.24,1069.11957,100.1924722,108.4837625,-603.3822486,NW,9,9,
es9-dt211.2,DRIFT,0.104,1069.22357,100.2021309,108.5834122,-603.352484,NW,9,9,
es9-sx211.2,SEXTUPOLE,0.24,1069.46357,100.2244214,108.8133732,-603.2837967,NW,9,9,
es9-dt210.1,DRIFT,0.156,1069.61957,100.2389113,108.9628478,-603.2391499,NW,9,9,
es9-q210,QUADRUPOLE,0.5,1069.99457,100.2737462,109.3221618,-603.1318258,NW,9,9,
es9-dt210.2,DRIFT,0.064,1070.18357,100.2913048,109.5032561,-603.0777345,NW,9,9,
es9-ks210,HKICKER,0.2,1070.38357,100.3098866,109.6948902,-603.0204951,NW,9,9,
es9-cm209,MULTIPOLE,0,1070.67779,100.3372244,109.9767996,-602.9362912,NW,9,9,
es9-dt209,MULTIPOLE,0,1070.67779,100.3372244,109.9767996,-602.9362912,NW,9,9,
es9-cm209,DRIFT,0.294216192,1070.67779,100.3372244,109.9767996,-602.9362912,NW,9,9,
es9-dt209,DRIFT,0.294216192,1070.67779,100.3372244,109.9767996,-602.9362912,NW,9,9,
es9-cm207,MULTIPOLE,0,1073.40386,100.5905152,112.5847448,-602.1425337,NW,9,9,
es9-dv207,MULTIPOLE,0,1073.40386,100.5905152,112.5847448,-602.1425337,NW,9,9,
es9-cm207,SBEND,2.726077105,1073.40386,100.5905152,112.5847448,-602.1425337,NW,9,9,
es9-dv207,SBEND,2.726077105,1073.40386,100.5905152,112.5847448,-602.1425337,NW,9,9,
es9-cm206,MULTIPOLE,0,1073.66226,100.6145232,112.8315544,-602.0660106,NW,9,9,
es9-dt206,MULTIPOLE,0,1073.66226,100.6145232,112.8315544,-602.0660106,NW,9,9,
es9-cm206,DRIFT,0.258400373,1073.66226,100.6145232,112.8315544,-602.0660106,NW,9,9,
es9-dt206,DRIFT,0.258400373,1073.66226,100.6145232,112.8315544,-602.0660106,NW,9,9,
es9-cm205.1,MULTIPOLE,0,1074.55366,100.6973451,113.68252,-601.8005836,NW,9,9,
es9-dv205,MULTIPOLE,0,1074.55366,100.6973451,113.68252,-601.8005836,NW,9,9,
es9-cm205.1,SBEND,0.891400429,1074.55366,100.6973451,113.68252,-601.8005836,NW,9,9,
es9-dv205,SBEND,0.891400429,1074.55366,100.6973451,113.68252,-601.8005836,NW,9,9,
es9-cm205.2,MULTIPOLE,0,1074.81207,100.7213541,113.9290681,-601.7232221,NW,9,9,
es9-dt205,MULTIPOLE,0,1074.81207,100.7213541,113.9290681,-601.7232221,NW,9,9,
es9-cm205.2,DRIFT,0.258400373,1074.81207,100.7213541,113.9290681,-601.7232221,NW,9,9,
es9-dt205,DRIFT,0.258400373,1074.81207,100.7213541,113.9290681,-601.7232221,NW,9,9,
es9-cm202,MULTIPOLE,0,1077.53814,100.9746335,116.525817,-600.8935687,NW,9,9,
es9-dv202,MULTIPOLE,0,1077.53814,100.9746335,116.525817,-600.8935687,NW,9,9,
es9-cm202,SBEND,2.726077105,1077.53814,100.9746335,116.525817,-600.8935687,NW,9,9,
es9-dv202,SBEND,2.726077105,1077.53814,100.9746335,116.525817,-600.8935687,NW,9,9,
es9-dt202,DRIFT,0.507,1078.04514,101.0217391,117.007958,-600.7367599,NW,9,9,
es9-sx201,SEXTUPOLE,0.57,1078.61514,101.0747095,117.5500101,-600.5604659,NW,9,9,
es9-dt201.1,DRIFT,0.163,1078.77814,101.0898593,117.705018,-600.5100521,NW,9,9,
es9-q201,QUADRUPOLE,0.5,1079.15314,101.124717,118.0616312,-600.3940692,NW,9,9,
es9-dt201.2,DRIFT,0.064,1079.34214,101.1422872,118.2413642,-600.3356138,NW,9,9,
es9-ks200,VKICKER,0.2,1079.54214,101.1608814,118.4315579,-600.2737563,NW,9,9,
es9-cm200,MULTIPOLE,0,1079.83636,101.1882376,118.7113483,-600.1827589,NW,9,9,
es9-dt200,MULTIPOLE,0,1079.83636,101.1882376,118.7113483,-600.1827589,NW,9,9,
es9-cm200,DRIFT,0.294216192,1079.83636,101.1882376,118.7113483,-600.1827589,NW,9,9,
es9-dt200,DRIFT,0.294216192,1079.83636,101.1882376,118.7113483,-600.1827589,NW,9,9,
es9-cm197.1,MULTIPOLE,0,1082.56244,101.4416991,121.2993332,-599.3261588,NW,9,9,
es9-dv197,MULTIPOLE,0,1082.56244,101.4416991,121.2993332,-599.3261588,NW,9,9,
es9-cm197.1,SBEND,2.726077105,1082.56244,101.4416991,121.2993332,-599.3261588,NW,9,9,
es9-dv197,SBEND,2.726077105,1082.56244,101.4416991,121.2993332,-599.3261588,NW,9,9,
es9-cm197.2,MULTIPOLE,0,1082.82084,101.4657232,121.5442198,-599.2436889,NW,9,9,
es9-dt197,MULTIPOLE,0,1082.82084,101.4657232,121.5442198,-599.2436889,NW,9,9,
es9-cm197.2,DRIFT,0.258400373,1082.82084,101.4657232,121.5442198,-599.2436889,NW,9,9,
es9-dt197,DRIFT,0.258400373,1082.82084,101.4657232,121.5442198,-599.2436889,NW,9,9,
es9-cm196.1,MULTIPOLE,0,1083.71224,101.5486008,122.3885169,-598.9577583,NW,9,9,
es9-dv196,MULTIPOLE,0,1083.71224,101.5486008,122.3885169,-598.9577583,NW,9,9,
es9-cm196.1,SBEND,0.891400429,1083.71224,101.5486008,122.3885169,-598.9577583,NW,9,9,
es9-dv196,SBEND,0.891400429,1083.71224,101.5486008,122.3885169,-598.9577583,NW,9,9,
es9-cm196.2,MULTIPOLE,0,1083.97064,101.572626,122.6331219,-598.8744565,NW,9,9,
es9-dt196,MULTIPOLE,0,1083.97064,101.572626,122.6331219,-598.8744565,NW,9,9,
es9-cm196.2,DRIFT,0.258400373,1083.97064,101.572626,122.6331219,-598.8744565,NW,9,9,
es9-dt196,DRIFT,0.258400373,1083.97064,101.572626,122.6331219,-598.8744565,NW,9,9,
es9-cm193,MULTIPOLE,0,1086.69671,101.8260754,125.2090455,-597.9822418,NW,9,9,
es9-dv193,MULTIPOLE,0,1086.69671,101.8260754,125.2090455,-597.9822418,NW,9,9,
es9-cm193,SBEND,2.726077105,1086.69671,101.8260754,125.2090455,-597.9822418,NW,9,9,
es9-dv193,SBEND,2.726077105,1086.69671,101.8260754,125.2090455,-597.9822418,NW,9,9,
es9-dt193,DRIFT,0.5,1087.19671,101.8725617,125.6806505,-597.8161434,NW,9,9,
es9-sx193,SEXTUPOLE,0.24,1087.43671,101.8948788,125.9070209,-597.7364161,NW,9,9,
es9-dt192.1,DRIFT,0.104,1087.54071,101.9045502,126.0051148,-597.7018676,NW,9,9,
es9-sx192,SEXTUPOLE,0.24,1087.78071,101.9268705,126.2314852,-597.6221404,NW,9,9,
es9-dt192.2,DRIFT,0.156,1087.93671,101.9413799,126.3786259,-597.5703177,NW,9,9,
es9-q192,QUADRUPOLE,0.5,1088.31171,101.9762622,126.7323297,-597.4457438,NW,9,9,
es9-dt191.1,DRIFT,0.064,1088.50071,101.993845,126.9105964,-597.3829586,NW,9,9,
es9-ks191,HKICKER,0.2,1088.70071,102.0124527,127.0992384,-597.3165192,NW,9,9,
es9-cm191,MULTIPOLE,0,1088.99493,102.0398289,127.3767461,-597.2187815,NW,9,9,
es9-dt191.2,MULTIPOLE,0,1088.99493,102.0398289,127.3767461,-597.2187815,NW,9,9,
es9-cm191,DRIFT,0.294216192,1088.99493,102.0398289,127.3767461,-597.2187815,NW,9,9,
es9-dt191.2,DRIFT,0.294216192,1088.99493,102.0398289,127.3767461,-597.2187815,NW,9,9,
es9-cm188.1,MULTIPOLE,0,1091.72101,102.293475,129.9432565,-596.29984,NW,9,9,
es9-dv188,MULTIPOLE,0,1091.72101,102.293475,129.9432565,-596.29984,NW,9,9,
es9-cm188.1,SBEND,2.726077105,1091.72101,102.293475,129.9432565,-596.29984,NW,9,9,
es9-dv188,SBEND,2.726077105,1091.72101,102.293475,129.9432565,-596.29984,NW,9,9,
es9-cm188.2,MULTIPOLE,0,1091.97941,102.3175166,130.186077,-596.2114714,NW,9,9,
es9-dt188,MULTIPOLE,0,1091.97941,102.3175166,130.186077,-596.2114714,NW,9,9,
es9-cm188.2,DRIFT,0.258400373,1091.97941,102.3175166,130.186077,-596.2114714,NW,9,9,
es9-dt188,DRIFT,0.258400373,1091.97941,102.3175166,130.186077,-596.2114714,NW,9,9,
es9-cm187.1,MULTIPOLE,0,1092.87081,102.4004545,131.0232117,-595.9052046,NW,9,9,
es9-dv187,MULTIPOLE,0,1092.87081,102.4004545,131.0232117,-595.9052046,NW,9,9,
es9-cm187.1,SBEND,0.891400429,1092.87081,102.4004545,131.0232117,-595.9052046,NW,9,9,
es9-dv187,SBEND,0.891400429,1092.87081,102.4004545,131.0232117,-595.9052046,NW,9,9,
es9-cm187.2,MULTIPOLE,0,1093.12921,102.4244972,131.2657304,-595.8160113,NW,9,9,
es9-dt187,MULTIPOLE,0,1093.12921,102.4244972,131.2657304,-595.8160113,NW,9,9,
es9-cm187.2,DRIFT,0.258400373,1093.12921,102.4244972,131.2657304,-595.8160113,NW,9,9,
es9-dt187,DRIFT,0.258400373,1093.12921,102.4244972,131.2657304,-595.8160113,NW,9,9,
es9-cm184,MULTIPOLE,0,1095.85529,102.6781306,133.8193217,-594.8617573,NW,9,9,
es9-dv184,MULTIPOLE,0,1095.85529,102.6781306,133.8193217,-594.8617573,NW,9,9,
es9-cm184,SBEND,2.726077105,1095.85529,102.6781306,133.8193217,-594.8617573,NW,9,9,
es9-dv184,SBEND,2.726077105,1095.85529,102.6781306,133.8193217,-594.8617573,NW,9,9,
es9-dt184,DRIFT,0.507,1096.36229,102.7253022,134.2933159,-594.6818169,NW,9,9,
es9-sx183,SEXTUPOLE,0.57,1096.93229,102.7783485,134.8262088,-594.4795172,NW,9,9,
es9-dt183,DRIFT,0.163,1097.09529,102.7935204,134.9785974,-594.4216665,NW,9,9,
es9-q183,QUADRUPOLE,0.5,1097.47029,102.8284294,135.3291848,-594.2885746,NW,9,9,
es9-dt182.1,DRIFT,0.064,1097.65929,102.8460257,135.5058809,-594.2214962,NW,9,9,
es9-ks182,VKICKER,0.2,1097.85929,102.8646479,135.6928608,-594.1505139,NW,9,9,
es9-cm182,MULTIPOLE,0,1098.1535,102.8920457,135.9679235,-594.046093,NW,9,9,
es9-dt182.2,MULTIPOLE,0,1098.1535,102.8920457,135.9679235,-594.046093,NW,9,9,
es9-cm182,DRIFT,0.294216192,1098.1535,102.8920457,135.9679235,-594.046093,NW,9,9,
es9-dt182.2,DRIFT,0.294216192,1098.1535,102.8920457,135.9679235,-594.046093,NW,9,9,
es9-cm179.1,MULTIPOLE,0,1100.87958,103.1458907,138.511458,-593.0653476,NW,9,9,
es9-dv179,MULTIPOLE,0,1100.87958,103.1458907,138.511458,-593.0653476,NW,9,9,
es9-cm179.1,SBEND,2.726077105,1100.87958,103.1458907,138.511458,-593.0653476,NW,9,9,
es9-dv179,SBEND,2.726077105,1100.87958,103.1458907,138.511458,-593.0653476,NW,9,9,
es9-cm179.2,MULTIPOLE,0,1101.13798,103.1699511,138.7520702,-592.9711322,NW,9,9,
es9-dt179,MULTIPOLE,0,1101.13798,103.1699511,138.7520702,-592.9711322,NW,9,9,
es9-cm179.2,DRIFT,0.258400373,1101.13798,103.1699511,138.7520702,-592.9711322,NW,9,9,
es9-dt179,DRIFT,0.258400373,1101.13798,103.1699511,138.7520702,-592.9711322,NW,9,9,
es9-cm178.1,MULTIPOLE,0,1102.02938,103.2529539,139.5815528,-592.6447084,NW,9,9,
es9-dv178,MULTIPOLE,0,1102.02938,103.2529539,139.5815528,-592.6447084,NW,9,9,
es9-cm178.1,SBEND,0.891400429,1102.02938,103.2529539,139.5815528,-592.6447084,NW,9,9,
es9-dv178,SBEND,0.891400429,1102.02938,103.2529539,139.5815528,-592.6447084,NW,9,9,
es9-cm178.2,MULTIPOLE,0,1102.28778,103.2770154,139.8218433,-592.5496756,NW,9,9,
es9-dt178,MULTIPOLE,0,1102.28778,103.2770154,139.8218433,-592.5496756,NW,9,9,
es9-cm178.2,DRIFT,0.258400373,1102.28778,103.2770154,139.8218433,-592.5496756,NW,9,9,
es9-dt178,DRIFT,0.258400373,1102.28778,103.2770154,139.8218433,-592.5496756,NW,9,9,
es9-cm175,MULTIPOLE,0,1105.01386,103.5308473,142.3516084,-591.5339405,NW,9,9,
es9-dv175,MULTIPOLE,0,1105.01386,103.5308473,142.3516084,-591.5339405,NW,9,9,
es9-cm175,SBEND,2.726077105,1105.01386,103.5308473,142.3516084,-591.5339405,NW,9,9,
es9-dv175,SBEND,2.726077105,1105.01386,103.5308473,142.3516084,-591.5339405,NW,9,9,
es9-dt174.1,DRIFT,0.5,1105.51386,103.577404,142.8146297,-591.3452309,NW,9,9,
es9-sx174.1,SEXTUPOLE,0.24,1105.75386,103.5997552,143.0368799,-591.2546503,NW,9,9,
es9-dt174.2,DRIFT,0.104,1105.85786,103.6094416,143.1331883,-591.2153987,NW,9,9,
es9-sx174.2,SEXTUPOLE,0.24,1106.09786,103.6317966,143.3554385,-591.1248181,NW,9,9,
es9-dt174.3,DRIFT,0.156,1106.25386,103.6463288,143.4999012,-591.0659407,NW,9,9,
es9-mark173,MARKER,0,1106.50386,103.6696198,143.7314118,-590.9715859,NW,9,9,
es9-q173,QUADRUPOLE,0.5,1106.62886,103.6812664,143.8471671,-590.9244085,NW,9,9,
es9-dt173,DRIFT,0.064,1106.81786,103.6988774,144.0221892,-590.8530763,NW,9,9,
es9-ks173,HKICKER,0.2,1107.01786,103.7175151,144.2073977,-590.7775925,NW,9,9,
es9-dt171,DRIFT,1.50774632,1108.5256,103.8580775,145.6036349,-590.2085401,NW,9,9,
es9-dh169,RBEND,2.726014716,1111.25162,104.1122596,148.1221305,-589.165345,NW,9,9,
es9-dt168,DRIFT,0.2584,1111.51002,104.1363506,148.3602943,-589.0651025,NW,9,9,
es9-dh166,RBEND,2.726014716,1114.23603,104.3904677,150.8667527,-587.9933087,NW,9,9,
es9-dt165,DRIFT,1.24,1115.47603,104.5060738,152.0040948,-587.4992914,NW,9,9,
es9-q164,QUADRUPOLE,0.5,1115.85103,104.5410499,152.348049,-587.349891,NW,9,9,
es9-dt164,DRIFT,0.064,1116.04003,104.5586804,152.5214019,-587.2745932,NW,9,9,
es9-ks164,VKICKER,0.2,1116.24003,104.5773389,152.7048442,-587.1949129,NW,9,9,
es9-dt162,DRIFT,1.50774632,1117.74778,104.7180611,154.0877662,-586.5942252,NW,9,9,
es9-dh160,RBEND,2.726014716,1120.47379,104.9725347,156.5818627,-585.4939714,NW,9,9,
es9-dt159,DRIFT,0.2584,1120.73219,104.9966532,156.817683,-585.3883335,NW,9,9,
es9-dh157,RBEND,2.726014716,1123.45821,105.2510589,159.2990945,-584.2597624,NW,9,9,
es9-dt156.1,DRIFT,0.5,1123.95821,105.2977182,159.7530469,-584.0501742,NW,9,9,
es9-sx156,SEXTUPOLE,0.24,1124.19821,105.3201192,159.9709441,-583.9495718,NW,9,9,
es9-dt156.2,DRIFT,0.104,1124.30221,105.3298271,160.0653662,-583.9059774,NW,9,9,
es9-sx155,SEXTUPOLE,0.24,1124.54221,105.3522323,160.2832633,-583.8053751,NW,9,9,
es9-dt155,DRIFT,0.156,1124.69821,105.3667972,160.4248964,-583.7399835,NW,9,9,
es9-q155,QUADRUPOLE,0.5,1125.07321,105.401814,160.7653607,-583.5827923,NW,9,9,
es9-dt151,DRIFT,3.96268,1129.16089,105.7839677,164.4765848,-581.8693329,NW,9,9,
es9-mark150,MARKER,0,1129.56089,105.8214073,164.8397467,-581.7016623,NW,9,9,
es9-q150,QUADRUPOLE,0.8,1129.76089,105.84013,165.0213277,-581.617827,NW,9,9,
es9-dt146,DRIFT,3.96268,1133.92357,106.2302448,168.8006447,-579.8729292,NW,9,9,
es9-mark146,MARKER,0,1134.32357,106.2677743,169.1638066,-579.7052586,NW,9,9,
es9-q145,QUADRUPOLE,0.8,1134.52357,106.2865419,169.3453875,-579.6214233,NW,9,9,
es9-dt145,DRIFT,0.535,1135.25857,106.3555284,170.0126975,-579.3133286,NW,9,9,
es9-dh142,RBEND,2.726014716,1137.98458,106.6113885,172.4811025,-578.1565863,NW,9,9,
es9-dt142,DRIFT,0.2584,1138.24298,106.6356386,172.714457,-578.0456078,NW,9,9,
es9-dh139,RBEND,2.726014716,1140.969,106.891435,175.1695357,-576.8608443,NW,9,9,
es9-dt138,DRIFT,0.535,1141.504,106.9416342,175.650034,-576.6255862,NW,9,9,
es9-mark138,MARKER,0,1141.904,106.9791755,176.0092851,-576.4496923,NW,9,9,
es9-q138,QUADRUPOLE,0.8,1142.104,106.9979491,176.1889107,-576.3617453,NW,9,9,
es9-dt137,DRIFT,0.535,1142.839,107.0669591,176.8490345,-576.0385403,NW,9,9,
es9-dh134,RBEND,2.726014716,1145.56501,107.3229063,179.2904688,-574.825909,NW,9,9,
es9-dt134,DRIFT,0.2584,1145.82341,107.3471645,179.5212366,-574.7096473,NW,9,9,
es9-dh131,RBEND,2.726014716,1148.54943,107.6030438,181.9487101,-573.4693053,NW,9,9,
es9-dt131,DRIFT,0.535,1149.08443,107.653259,182.4237287,-573.2231705,NW,9,9,
es9-mark131,MARKER,0,1149.48443,107.690813,182.7788828,-573.0391445,NW,9,9,
es9-q130,QUADRUPOLE,0.8,1149.68443,107.7095931,182.9564599,-572.9471315,NW,9,9,
es9-dt128,DRIFT,2.40407,1152.2885,107.9543077,185.2685751,-571.74909,NW,9,9,
es9-mark127,MARKER,0,1152.6885,107.9919283,185.6237292,-571.5650639,NW,9,9,
es9-q127,QUADRUPOLE,0.8,1152.8885,108.0107416,185.8013062,-571.4730509,NW,9,9,
es9-dt125,DRIFT,2.40407,1155.49257,108.2558831,188.1134215,-570.2750094,NW,9,9,
es9-mark124,MARKER,0,1155.89257,108.2935684,188.4685756,-570.0909834,NW,9,9,
es9-q124,QUADRUPOLE,0.8,1156.09257,108.312414,188.6461526,-569.9989704,NW,9,9,
es9-dt121,DRIFT,2.40407,1158.69664,108.5579699,190.9582679,-568.8009288,NW,9,9,
es9-mark121,MARKER,0,1159.09664,108.595718,191.313422,-568.6169028,NW,9,9,
es9-q121,QUADRUPOLE,0.8,1159.29664,108.6145949,191.490999,-568.5248898,NW,9,9,
es9-dt118,DRIFT,2.40407,1161.90071,108.8605526,193.8031143,-567.3268482,NW,9,9,
es9-mark118,MARKER,0,1162.30071,108.8983614,194.1582684,-567.1428222,NW,9,9,
es9-q117,QUADRUPOLE,0.8,1162.50071,108.9172686,194.3358454,-567.0508092,NW,9,9,
es9-dt115,DRIFT,2.40407,1165.10478,109.1636154,196.6479607,-565.8527676,NW,9,9,
es9-mark114,MARKER,0,1165.50478,109.201483,197.0031148,-565.6687416,NW,9,9,
es9-q114,QUADRUPOLE,0.8,1165.70478,109.2204196,197.1806918,-565.5767286,NW,9,9,
es9-dt112,DRIFT,2.40407,1168.30885,109.4671425,199.4928071,-564.378687,NW,9,9,
